subLot,lot,bloc,transactionDate,street,houseNumber,apartmentNumber,price,grossArea,netArea,rooms,ppsm,ppr,floor,floors,apartmentsInBuilding,parking,storage,roof,yard,constructionYear,,,,,,,,,,,,,,,,,,,
164,29,6107,15/12/2019,704,12,0,5476526,75,75,3,73020,1825508.67,16,44,174,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
232,29,6107,02/12/2019,704,12,0,11858925,165,165,5,71872,2371785,23,44,174,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
233,29,6107,02/12/2019,704,12,0,11858925,165,165,5,71872,2371785,23,44,174,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
193,29,6107,05/11/2019,704,12,0,7388335,100,100,3,73883,2462778.33,19,44,174,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
194,29,6107,05/11/2019,704,12,0,9816415,143,143,4,68646,2454103.75,19,44,174,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
29,502,6107,23/09/2019,704,4,0,4890000,100,96,4,50938,1222500,10,12,38,1,0,0,0,1987,,,,,,,,,,,,,,,,,,,2
10,502,6107,15/09/2019,704,4,0,1808375,90,95,4,19036,452093.75,5,12,48,1,0,0,0,1989,,,,,,,,,,,,,,,,,,,1
96,29,6107,07/11/2017,704,12,0,5974491,100,100,4,59745,1493622.75,9,44,174,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
20,504,6107,20/11/2014,704,8,,4413700,105,,4.5,42035,980822.22,7,12,,,,,,1994,,,,,,,,,,,,,,,,,,,91
20,501,6107,17/12/2006,704,2,0,1899912,0,109,6,17430,316652,0,0,0,2,0,0,0,1999,,,,,,,,,,,,,,,,,,,97
0,223,7050,15/10/2020,705,24,21,1950000,94,105,4,18571,487500,6,8,32,0,0,0,0,1992,,,,,,,,,,,,,,,,,,,89
14,223,7050,25/04/2018,705,24,0,1780000,105,105,4,16952,445000,4,9,34,1,0,0,0,1991,,,,,,,,,,,,,,,,,,,90
8,183,7050,23/04/2018,705,4,0,1350000,60,56,3,24107,450000,4,4,8,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,91
12,183,7050,08/03/2018,705,6,0,900001,60,56,3,16071,300000,1,4,8,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
10,177,7050,27/02/2018,705,1,0,1150000,42,42,2,27381,575000,2,4,16,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,1
35,227,7050,21/04/2015,705,20,4,930000,62,62,3,15000,310000,1,4,64,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,2
0,223,7050,13/04/2015,705,24,0,980000,91,90,3,10889,326667,8,8,0,0,0,45,0,2000,,,,,,,,,,,,,,,,,,,2
59,227,7050,14/11/2019,705,22,12,1380000,62,62,3,22258,460000,3,4,64,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,1
20,182,7050,23/10/2019,705,14,0,1445000,56,56,3,25804,481666.67,1,4,24,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,119
0,223,7050,19/12/2017,705,24,0,1908999,105,105,4,18181,477249.75,8,9,35,1,0,0,0,1992,,,,,,,,,,,,,,,,,,,2
0,124,6956,05/08/2004,706,18,0,1637640,0,120,4.5,13647,363920,1,5,0,1,0,0,0,2004,,,,,,,,,,,,,,,,,,,2
0,124,6956,22/06/2003,706,18,0,1665160,0,100,4.5,16652,370036,2,5,0,1,0,0,0,2002,,,,,,,,,,,,,,,,,,,1
0,124,6956,29/05/2003,706,18,0,1736752,0,100,4.5,17368,385945,3,5,0,1,0,0,0,2001,,,,,,,,,,,,,,,,,,,3
7,203,6956,02/10/2019,706,10,0,9500000,170,150,5,63333,1900000,4,6,9,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,9
8,203,6956,24/09/2019,706,10,0,10900000,145,145,5,75172,2180000,5,6,9,1,0,0,0,2019,,,,,,,,,,,,,,,,,,,1
0,23,7091,31/12/2017,707,2,0,10050000,128,128,4,78516,2512500,5,6,11,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,1
10,23,7091,31/12/2017,707,2,0,10050000,128,128,4,78516,2512500,5,6,11,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,2
4,43,7113,19/12/2017,707,25,0,637000,102,85,3,7494,212333.33,2,2,4,0,0,0,0,1930,,,,,,,,,,,,,,,,,,,1
0,27,7091,03/12/2017,707,10,0,1125000,43,48,2,23438,562500,1,3,12,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,1
0,645,6213,02/11/2017,708,29,0,964006,100,0,1,9640,964006,1,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
16,423,7093,24/04/2015,709,6,,1979999,81,81,3,24444,660000,4,5,,,,,,1970,,,,,,,,,,,,,,,,,,,4
3,49,7093,16/11/2016,710,8,,1820000,47,,2,38723,910000,1,2,12,,,,,1950,,,,,,,,,,,,,,,,,,,1
3,49,7093,16/11/2016,710,8,0,1820000,47,0,2,38723,910000,1,2,12,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,2
7,33,6905,26/04/2018,711,12,0,3700000,71,71,3,52113,1233333,2,5,20,1,0,0,0,1993,,,,,,,,,,,,,,,,,,,1
1,100,7113,11/03/2018,711,41,0,1200000,40,25,2,48000,600000,1,4,15,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
8,26,6905,22/02/2018,711,9,0,7800000,95,95,3,82105,2600000,3,5,14,1,0,0,0,2007,,,,,,,,,,,,,,,,,,,2
241,2,7091,28/04/2015,711,46,0,44550000,0,263,7,169392,6364286,24,32,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
41,2,7091,20/04/2015,711,46,0,5500000,120,0,3,45833,1833333,11,11,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,1
1,2,7091,02/12/2014,711,46,0,5249998,0,68,2,77206,2624999,21,28,0,0,0,0,0,2009,,,,,,,,,,,,,,,,,,,2
0,2,7091,16/11/2014,711,46,0,12600000,200,0,5,63000,2520000,15,25,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,47
15,2,7091,13/11/2014,711,46,0,10994000,175,0,5,62823,2198800,15,28,0,0,0,0,0,2008,,,,,,,,,,,,,,,,,,,1
15,7,7084,30/11/2016,712,20,0,2137500,60,60,3,35625,712500,2,3,8,0,0,0,0,1952,,,,,,,,,,,,,,,,,,,1
2,66,6947,08/12/2013,712,77,3,1400000,44,44,3,31818,466666.67,1,3,11,,,,,1950,,,,,,,,,,,,,,,,,,,2
4,162,6901,10/04/2018,713,16,4,7770400,122,122,5,63223,1542640,4,5,4,1,0,991,0,1981,,,,,,,,,,,,,,,,,,,2
9,91,6904,24/06/2020,714,21,2,4800000,104,72,4,66667,1200000,4,4,8,0,0,60,0,1970,,,,,,,,,,,,,,,,,,,2
5,224,6904,26/09/2019,714,30,5,3100000,58,65,3,47692,1033333.33,3,5,10,0,0,0,0,1995,,,,,,,,,,,,,,,,,,,3
0,118,6904,15/12/2016,714,36,0,5828002,119,0,4,48975,1457000.5,1,7,6,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,1
3,44,7448,28/11/2016,714,12,0,3124999,62,0,3,50403,1041666.33,2,4,0,0,0,0,0,1987,,,,,,,,,,,,,,,,,,,1
18,20,8942,24/03/2015,715,29,0,1579999,50,0,2,31600,790000,17,23,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,5
16,20,8942,17/11/2016,715,29,,2102501,68,,3,30919,700833.67,3,4,,,,,,2013,,,,,,,,,,,,,,,,,,,1
16,20,8942,17/11/2016,715,29,0,2102501,68,0,3,30919,700833.67,3,4,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,3
6,24,9029,25/12/2013,717,25,,1150000,51,,2,22549,575000,2,3,,,,,,1945,,,,,,,,,,,,,,,,,,,1
3,264,6623,10/12/2013,716,10,,2610000,104,,4,25096,652500,1,3,,,,,,1970,,,,,,,,,,,,,,,,,,,1
16,4,9020,19/03/2018,717,22,0,1274250,65,65,3,19604,424750,3,8,50,0,0,0,0,2021,,,,,,,,,,,,,,,,,,,3
32,4,9020,18/03/2018,717,22,0,1727925,95,95,4,18189,431981,4,8,44,0,0,0,0,2021,,,,,,,,,,,,,,,,,,,3
6,13,7045,06/03/2018,718,1,0,2496000,62,62,3,40258,832000,6,6,22,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,1
2,30,7193,26/04/2015,719,18,0,2650000,81,0,3,32716,883333,0,9,142,0,0,0,0,2002,,,,,,,,,,,,,,,,,,,4
2,30,7193,26/04/2015,719,18,,2650000,81,,3,32716,883333,0,9,142,,,,,2002,,,,,,,,,,,,,,,,,,,2
25,47,6992,01/03/2018,720,3,27,1300000,70,70,3,18571,433333,7,8,32,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,11
24,20,6992,12/02/2018,720,40,24,1680000,67,0,4,25075,420000,0,8,32,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,3
6,47,6992,29/03/2015,720,3,,1190000,72,72,3.5,16528,340000,2,8,,,,,,1970,,,,,,,,,,,,,,,,,,,2
17,64,6992,29/10/2019,720,17,0,2048500,84,73,5,28062,409700,5,8,32,1,0,0,0,1985,,,,,,,,,,,,,,,,,,,2
9,27,6992,28/10/2019,720,20,0,1569999,56,59,3,26610,523333,0,4,16,0,0,0,0,1990,,,,,,,,,,,,,,,,,,,1
11,31,6992,18/12/2017,720,14,11,1315000,59,59,3,22288,438333.33,3,4,16,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,5
5,21,6992,12/11/2017,720,38,5,1790000,68,72,3,24861,596666.67,2,8,32,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
17,24,6992,12/12/2016,720,24,17,1150000,47,47,3,24468,383333.33,1,4,16,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
15,50,6992,11/12/2014,720,1,,1235000,72,72,3.5,17153,352857.14,4,8,32,,,,,1970,,,,,,,,,,,,,,,,,,,3
7,25,7242,12/12/2017,721,14,55,869999,28,28,1,31071,869999,0,4,17,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,1
0,126,7242,11/12/2017,721,23,0,1980001,100,100,4,19800,495000,4,9,36,1,0,0,0,2009,,,,,,,,,,,,,,,,,,,1
0,69,6135,20/08/2006,722,4,0,382104,0,65,3,5879,127368,1,1,1,0,0,0,0,1957,,,,,,,,,,,,,,,,,,,1
89,69,6135,30/04/2006,722,16,0,256671,0,70,3,3667,85557,1,1,1,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,2
2,201,6962,31/12/2013,723,6,,2800000,64,,2,43750,1400000,0,2,,,,,33,1952,,,,,,,,,,,,,,,,,,,2
1,7,6962,15/08/2012,723,4,,880000,,18,1,48889,880000,0,,,,,,,1966,,,,,,,,,,,,,,,,,,,1
15,227,7045,27/03/2018,724,2,0,3030000,59,59,2,51356,1515000,0,4,61,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,1
1,153,7047,08/04/2015,724,53,,550000,47,47,2,11702,275000,1,4,,,,,,1970,,,,,,,,,,,,,,,,,,,10
11,150,7047,19/03/2015,724,47,,1229998,47,,2,26170,614999,2,3,,,,,,1950,,,,,,,,,,,,,,,,,,,3
0,227,7045,26/12/2019,724,2,7,3375000,157,62,4,54435,843750,0,4,61,1,0,0,42,2017,,,,,,,,,,,,,,,,,,,2
25,225,7045,06/11/2019,724,4,0,2190000,63,63,2,34762,1095000,1,4,61,1,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
0,227,7045,06/11/2019,724,4,0,2190000,63,63,2,34762,1095000,1,4,61,1,0,0,0,2015,,,,,,,,,,,,,,,,,,,1
14,152,7047,26/10/2014,724,51,,318750,47,47,3,6782,106250,3,3,18,,,,,1955,,,,,,,,,,,,,,,,,,,1
8,150,7047,06/12/2012,724,47,,825000,47,,3,17553,275000,2,3,,,,,,1965,,,,,,,,,,,,,,,,,,,1
8,152,7047,25/11/2012,724,51,,715001,60,,3,11917,238333.67,2,4,,,,,,1969,,,,,,,,,,,,,,,,,,,1
3,149,7047,22/11/2012,724,45,,1000000,47,47,2.5,21277,400000,1,3,18,,,,,1955,,,,,,,,,,,,,,,,,,,1
13,152,7047,18/10/2012,724,51,,740000,47,47,3,15745,246666.67,3,3,18,,,,,1962,,,,,,,,,,,,,,,,,,,9
23,189,7045,24/09/2012,724,25,,1290000,,86,4,15000,322500,6,7,86,,,,,1977,,,,,,,,,,,,,,,,,,,2
16,151,7047,04/09/2012,724,49,,735000,,47,3,15638,245000,3,3,18,,,,,1960,,,,,,,,,,,,,,,,,,,1
3,154,7047,02/09/2012,724,55,,980000,,47,3,20851,326666.67,0,,,,,,,1940,,,,,,,,,,,,,,,,,,,2
11,152,7047,28/08/2012,724,51,,765000,,47,3.5,16277,218571.43,2,3,,,,,,1970,,,,,,,,,,,,,,,,,,,1
21,189,7045,14/08/2012,724,25,,900000,,79,2.5,11392,360000,6,7,28,,,,,1975,,,,,,,,,,,,,,,,,,,1
52,227,7045,16/06/2020,724,2,30,4750000,160,129,5,36822,950000,4,4,61,2,0,0,0,2017,,,,,,,,,,,,,,,,,,,2
0,13,7045,02/06/2020,724,16,11,2310000,69,73,3,31644,770000,3,5,15,1,0,0,0,2018,,,,,,,,,,,,,,,,,,,2
37,227,7045,26/05/2020,724,2,37,2375000,66,66,3,35985,791667,2,5,50,1,0,0,0,2017,,,,,,,,,,,,,,,,,,,1
51,198,7045,19/04/2015,724,2,,2700000,,94,4,28723,675000,4,4,,,,,,2015,,,,,,,,,,,,,,,,,,,1
13,198,7045,02/04/2015,724,2,,1950000,59,59,2,33051,975000,0,4,,,,,,2015,,,,,,,,,,,,,,,,,,,1
9,138,7047,23/11/2017,724,56,0,1449999,47,0,3,30851,483333,3,3,0,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,1
0,13,7045,27/12/2016,724,1,,2565800,93,93,4,27589,641450,3,4,19,,,,,2018,,,,,,,,,,,,,,,,,,,1
0,13,7045,27/12/2016,724,1,0,2565800,93,93,4,27589,641450,3,4,19,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,1
114,13,7045,26/12/2016,724,1,,2505750,93,93,4,26944,626437.5,2,4,19,,,,,2018,,,,,,,,,,,,,,,,,,,1
114,13,7045,26/12/2016,724,1,0,2505750,93,93,4,26944,626437.5,2,4,19,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,1
0,13,7045,04/12/2016,724,1,,2450000,72,72,3,34028,816666.67,1,4,19,,,,,2018,,,,,,,,,,,,,,,,,,,2
0,13,7045,04/12/2016,724,1,0,2450000,72,72,3,34028,816666.67,1,4,19,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,1
21,198,7045,31/12/2014,724,201,,1520000,,64,2,23750,760000,1,4,,,,,,2014,,,,,,,,,,,,,,,,,,,1
0,198,7045,30/12/2014,724,210,,1480000,62,62,2,23871,740000,2,4,61,1,,,,2014,,,,,,,,,,,,,,,,,,,4
0,198,7045,23/12/2014,724,2,,1565001,67,,3,23358,521667,1,4,,,,,,2015,,,,,,,,,,,,,,,,,,,1
35,198,7045,22/12/2014,724,2,,1465001,,62,2,23629,732500.5,2,5,,1,,,,2015,,,,,,,,,,,,,,,,,,,1
28,198,7045,16/12/2014,724,2,,1580001,,67,3,23582,526667,1,4,,,,,,2015,,,,,,,,,,,,,,,,,,,118
25,198,7045,15/12/2014,724,2,,1590001,,66,3,24091,530000.33,2,4,61,,,,,2015,,,,,,,,,,,,,,,,,,,1
44,198,7045,11/12/2014,724,210,,2489999,94,,4,26489,622499.75,3,4,,,,,,2015,,,,,,,,,,,,,,,,,,,1
20,198,7045,09/12/2014,724,2,,1600002,,64,3,25000,533334,2,4,,,,,,2014,,,,,,,,,,,,,,,,,,,1
0,198,7045,19/11/2014,724,2,,1549999,,51,2,30392,774999.5,1,5,,,,,,2014,,,,,,,,,,,,,,,,,,,1
0,198,7045,18/11/2014,724,2,,1330000,,64,3,20781,443333.33,1,5,,,,,,2014,,,,,,,,,,,,,,,,,,,2
0,198,7045,13/11/2014,724,2,,1465001,,63,2,23254,732500.5,2,5,,,,,,2014,,,,,,,,,,,,,,,,,,,4
0,198,7045,12/11/2014,724,2,,1465201,,64,3,22894,488400.33,1,5,,,,,,2014,,,,,,,,,,,,,,,,,,,1
7,1,6111,14/11/2014,725,25,,2320000,60,53,2,43774,1160000,3,4,16,,,,,1950,,,,,,,,,,,,,,,,,,,2
7,1,6111,16/08/2012,725,25,,1875000,50,,2,37500,937500,2,4,,,,,,1946,,,,,,,,,,,,,,,,,,,1
4,4,6111,26/07/2012,725,18,,850000,,22,1.5,38636,566666.67,4,5,,,,,,1956,,,,,,,,,,,,,,,,,,,3
13,117,6111,14/11/2014,725,25,,2320000,60,53,2,43774,1160000,3,4,16,,,,,1950,,,,,,,,,,,,,,,,,,,2
4,140,6111,03/11/2014,725,8,,2529999,75,75,3,33733,843333,1,3,,,,,,1935,,,,,,,,,,,,,,,,,,,1
7,512,6111,19/11/2013,725,9,,1100000,75,75,3,14667,366666.67,2,4,12,,,,,1954,,,,,,,,,,,,,,,,,,,14
31,835,6111,10/11/2013,725,31,,4160000,91,,4,45714,1040000,3,6,,,,,,1970,,,,,,,,,,,,,,,,,,,15
50,322,6146,29/04/2015,726,8,0,135000,117,117,5,1154,27000,9,9,0,1,0,0,0,1999,,,,,,,,,,,,,,,,,,,3
18,2,7241,26/10/2009,726,36,0,530000,0,33,2,16061,265000,0,0,0,0,0,0,0,1969,,,,,,,,,,,,,,,,,,,3
61,2,7241,31/08/2009,726,40,0,740000,0,48,3,15417,246667,4,4,0,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,1
80,2,7241,02/07/2009,726,42,0,620000,0,48,2.5,12917,248000,4,5,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,9
51,2,7241,23/07/2008,726,38,0,510000,0,48,3,10625,170000,5,5,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,5
56,2,7241,12/06/2008,726,40,0,620000,0,48,2.5,12917,248000,1,4,0,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,1
56,2,7241,24/11/2004,726,40,0,349360,0,48,2.5,7278,139744,1,4,17,0,0,0,0,1966,,,,,,,,,,,,,,,,,,,3
44,2,7241,28/06/2004,726,38,0,337350,0,48,2.5,7028,134940,4,4,32,0,0,0,0,1973,,,,,,,,,,,,,,,,,,,1
69,2,7241,11/10/2003,726,42,0,353680,0,48,2,7368,176840,0,4,102,0,0,0,0,1966,,,,,,,,,,,,,,,,,,,2
81,2,7241,06/07/2003,726,42,0,361200,0,48,2.5,7525,144480,4,5,102,0,0,0,0,1966,,,,,,,,,,,,,,,,,,,2
71,2,7241,01/06/2003,726,42,0,397155,0,48,2.5,1986,38127,1,5,0,0,0,0,0,1978,,,,,,,,,,,,,,,,,,,2
46,2,7241,11/05/2003,726,38,0,365720,0,48,2.5,7619,146288,4,4,0,0,0,0,0,1973,,,,,,,,,,,,,,,,,,,2
23,2,7241,20/10/2002,726,36,0,438288,0,48,2.5,9131,175315,3,4,0,0,0,0,0,1967,,,,,,,,,,,,,,,,,,,2
47,2,7241,14/07/2002,726,38,0,425520,0,48,2.5,8865,170208,3,4,16,0,0,0,0,1973,,,,,,,,,,,,,,,,,,,2
2,2,7241,21/11/2019,726,34,3,1400000,50,49,2.5,28571,560000,2,4,32,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
96,2,7241,05/12/2017,726,44,10,1330000,50,48,2.5,27708,532000,4,5,100,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,1
36,2,7241,07/11/2017,726,38,0,1290000,48,48,2.5,26875,516000,2,5,102,0,0,0,0,1980,,,,,,,,,,,,,,,,,,,2
54,322,6146,09/12/2016,726,8,54,2300001,119,130,5,17692,460000.2,9,9,54,1,0,74,0,1990,,,,,,,,,,,,,,,,,,,3
95,2,7241,10/11/2014,726,44,0,1044000,48,48,2.5,21750,417600,4,4,17,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,4
70,2,7241,05/11/2014,726,42,0,600000,48,48,2.5,12500,240000,2,4,20,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,5
90,2,7241,07/08/2011,726,44,0,825000,0,48,2.5,17188,330000,1,0,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,4
7,2,7241,19/06/2006,726,6,0,410225,0,48,2.5,8546,164090,2,5,102,0,0,0,0,1969,,,,,,,,,,,,,,,,,,,1
56,2,7241,09/05/2006,726,40,0,364736,0,48,2.5,7599,145894.4,2,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,3
0,21,9021,08/12/2020,727,24,3,2460000,60,60,3,41000,820000,1,5,13,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,1
10,28,9029,24/06/2008,727,29,0,490000,0,48,2,10208,245000,2,0,0,0,0,0,0,1948,,,,,,,,,,,,,,,,,,,1
12,87,6948,03/10/2019,727,15,12,1680000,57,42,2,40000,840000,4,4,12,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,1
15,84,6947,22/12/2013,727,36,,980000,47,47,2.5,20851,392000,3,4,17,,,,,1960,,,,,,,,,,,,,,,,,,,1
122,69,6135,16/09/2019,728,14,1,1149999,50,50,2.5,23000,459999.6,0,2,4,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,1
10,406,7109,11/03/2021,729,7,7,1750000,35,30,2,58333,875000,2,7,26,1,0,0,0,1995,,,,,,,,,,,,,,,,,,,2
2,466,7109,16/07/2020,729,16,0,2880650,68,68,3,42363,960217,1,6,11,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,4
0,31,7109,24/04/2018,729,17,7,2845000,74,74,3,38446,948333,2,7,18,1,0,0,0,2018,,,,,,,,,,,,,,,,,,,1
0,456,7109,22/02/2018,729,27,46,3530000,103,103,4,34272,882500,0,6,46,2,0,0,0,2012,,,,,,,,,,,,,,,,,,,1
8,466,7109,10/10/2019,729,16,0,3053052,68,68,3,44898,1017684,4,6,11,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,12
0,402,7109,25/12/2013,729,27,,1900000,75,75,3,25333,633333.33,2,6,48,,,,,2013,,,,,,,,,,,,,,,,,,,3
0,47,7109,17/12/2013,729,32,,1900000,67,67,3,28358,633333.33,2,6,48,1,,,,2009,,,,,,,,,,,,,,,,,,,1
0,47,7109,18/11/2013,729,27,,1870000,65,65,3,28769,623333.33,5,7,48,,,,,2013,,,,,,,,,,,,,,,,,,,1
15,47,7109,17/12/2012,729,999,,1807900,85,85,3.5,21269,516542.86,0,8,60,1,,,,2012,,,,,,,,,,,,,,,,,,,8
1,42,7109,11/10/2012,729,27,,2271266,,100,4.5,22713,504725.78,0,8,48,1,,,,2012,,,,,,,,,,,,,,,,,,,3
2,42,7109,27/09/2012,729,27,,1744749,,80,3,21809,581583,0,8,60,1,,,,2012,,,,,,,,,,,,,,,,,,,2
22,402,7109,24/09/2012,729,27,,1310345,,65,3,20159,436781.67,3,6,,,,,,2013,,,,,,,,,,,,,,,,,,,1
10,417,7109,12/09/2012,729,28,,2000000,112,,4,17857,500000,5,5,,,,,,2010,,,,,,,,,,,,,,,,,,,10
23,402,7109,30/08/2012,729,27,,1310345,,65,3,20159,436781.67,3,6,,,,,,2013,,,,,,,,,,,,,,,,,,,1
5,402,7109,26/07/2012,729,29,,1370000,,64,3,21406,456666.67,3,,,1,,,,2012,,,,,,,,,,,,,,,,,,,3
10,402,7109,26/07/2012,729,27,,1470000,,64,3,22969,490000,1,,,1,,,,2012,,,,,,,,,,,,,,,,,,,2
13,402,7109,26/07/2012,729,27,,1350000,,65,2,20769,675000,2,2,,,,,,2012,,,,,,,,,,,,,,,,,,,1
2,402,7109,26/07/2012,729,27,,1390000,,64,3,21719,463333.33,4,,,1,,,,2012,,,,,,,,,,,,,,,,,,,1
3,402,7109,26/07/2012,729,27,,1370000,,64,3,21406,456666.67,3,,,1,,,,2012,,,,,,,,,,,,,,,,,,,1
37,196,6163,15/02/2010,730,7,0,1450000,0,73,3,19863,483333,3,0,0,0,0,0,0,1999,,,,,,,,,,,,,,,,,,,2
10,130,6974,19/11/2019,730,119,0,2475000,62,62,4,39919,618750,4,4,12,1,0,40,0,1970,,,,,,,,,,,,,,,,,,,1
12,196,6163,31/12/2012,730,3,0,1480000,71,71,3.5,20845,422857.14,4,4,14,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,1
16,196,6163,23/06/2011,730,5,0,400000,0,72,3.5,5556,114285.71,1,3,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,4
7,196,6163,12/11/2006,730,3,0,965025,0,73,3,13220,321675,3,4,14,0,0,0,0,1973,,,,,,,,,,,,,,,,,,,3
27,196,6163,15/01/2006,730,5,0,854515,0,73,3.5,11706,244147.14,4,4,14,0,0,0,0,1976,,,,,,,,,,,,,,,,,,,1
3,10,8991,08/04/2015,731,75,,4450000,113,,3,39381,1483333,2,4,7,,,,,2010,,,,,,,,,,,,,,,,,,,1
3,10,8991,08/04/2015,731,75,0,4450000,113,0,3,39381,1483333,2,4,7,0,0,0,0,2010,,,,,,,,,,,,,,,,,,,1
7,3,9018,13/10/2004,731,57,0,937230,0,95,3,9866,312410,3,8,0,1,0,0,0,2002,,,,,,,,,,,,,,,,,,,1
6,3,9018,25/12/2003,731,57,0,938690,0,95,3,9881,312897,2,5,11,0,0,0,0,2003,,,,,,,,,,,,,,,,,,,2
5,14,7043,01/12/2003,731,169,0,1234320,0,10,3,123432,411440,3,4,7,0,0,0,0,2003,,,,,,,,,,,,,,,,,,,1
0,14,7043,12/08/2003,731,169,0,1225280,0,80,3,15316,408427,1,4,7,0,0,0,0,2003,,,,,,,,,,,,,,,,,,,1
6,28,7029,15/05/2003,731,57,0,750000,0,75,3,10000,250000,1,0,0,0,0,0,0,2000,,,,,,,,,,,,,,,,,,,5
7,3,9018,02/10/2019,731,57,0,3350000,93,85,3,39412,1116666.67,3,4,12,1,0,0,0,2004,,,,,,,,,,,,,,,,,,,1
0,60,8991,06/12/2017,731,77,0,20512822,0,450,10,45584,2051282.2,3,3,5,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,1
0,14,7043,25/12/2014,731,169,,2950000,75,75,3,39333,983333.33,0,3,,,,,,1970,,,,,,,,,,,,,,,,,,,8
9,3,9018,28/11/2013,731,57,0,2270001,94,0,3,24149,756667,2,2,0,0,0,0,0,2000,,,,,,,,,,,,,,,,,,,1
1,24,9000,09/08/2011,731,135,,725000,,88,4,8239,181250,1,4,,,,,,2009,,,,,,,,,,,,,,,,,,,4
1,24,9000,09/08/2011,731,135,0,725000,0,88,4,8239,181250,1,4,0,0,0,0,0,2009,,,,,,,,,,,,,,,,,,,12
0,69,6135,08/03/2018,732,8,0,640001,25,30,1.5,21333,426667,0,2,4,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,1
0,69,6135,11/07/2006,732,8,0,83353,0,25,1.5,3334,55568.67,0,2,4,0,0,0,0,1984,,,,,,,,,,,,,,,,,,,1
102,1213,6625,12/02/2018,733,2,55,4299999,123,126,5,34127,860000,14,18,69,4,0,0,0,1998,,,,,,,,,,,,,,,,,,,1
2,354,6636,08/04/2018,734,79,0,2614999,58,58,2,45086,1307500,0,8,31,0,0,0,109,2015,,,,,,,,,,,,,,,,,,,1
13,853,6636,28/02/2018,734,19,0,2400000,68,65,3,36923,800000,3,5,14,1,0,0,0,1993,,,,,,,,,,,,,,,,,,,2
0,212,6636,21/02/2018,734,31,0,3650000,126,126,5,28968,730000,1,8,18,0,0,0,59,2020,,,,,,,,,,,,,,,,,,,1
0,212,6636,18/02/2018,734,31,0,3280000,107,107,5,30654,656000,6,8,18,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,2
